,state,gender,age,population,population_fraction,cumulative_fraction
4117,New Hampshire,M,55,11114,4.485544509486275e-05,0.5802417438889759
4118,New Hampshire,M,56,10973,4.428637745419551e-05,0.5802860302664301
4119,New Hampshire,M,57,10930,4.411283200349558e-05,0.5803301430984336
4120,New Hampshire,M,58,10575,4.268007305004261e-05,0.5803728231714836
4121,New Hampshire,M,59,10242,4.133610479229659e-05,0.5804141592762759
4122,New Hampshire,M,60,10025,4.0460305657369e-05,0.5804546195819333
4123,New Hampshire,M,61,9341,3.769972220902582e-05,0.5804923193041424
4124,New Hampshire,M,62,9197,3.711854674621673e-05,0.5805294378508886
4125,New Hampshire,M,63,8744,3.529026560279646e-05,0.5805647281164914
4126,New Hampshire,M,64,8330,3.3619386147220324e-05,0.5805983475026386
4127,New Hampshire,M,65,8024,3.2384388288751006e-05,0.5806307318909274
4128,New Hampshire,M,66,7807,3.150858915382342e-05,0.5806622404800812
4129,New Hampshire,M,67,7953,3.2097836498060416e-05,0.5806943383165792
4130,New Hampshire,M,68,8256,3.3320726534387874e-05,0.5807276590431136
4131,New Hampshire,M,69,5604,2.261741176098712e-05,0.5807502764548746
4132,New Hampshire,M,70,5428,2.1907086195331565e-05,0.58077218354107
4133,New Hampshire,M,71,5457,2.2024128476036174e-05,0.580794207669546
4134,New Hampshire,M,72,5588,2.2552836709563888e-05,0.5808167605062556
4135,New Hampshire,M,73,4625,1.866622580202809e-05,0.5808354267320577
4136,New Hampshire,M,74,4006,1.616797850009179e-05,0.5808515947105578
4137,New Hampshire,M,75,3703,1.4945088463764329e-05,0.5808665397990216
4138,New Hampshire,M,76,3459,1.3960318929560037e-05,0.5808805001179511
4139,New Hampshire,M,77,3128,1.2624422553241918e-05,0.5808931245405043
4140,New Hampshire,M,78,2893,1.1675976485463194e-05,0.5809048005169898
4141,New Hampshire,M,79,2758,1.1131124489079671e-05,0.5809159316414788
4142,New Hampshire,M,80,2601,1.0497481796989204e-05,0.5809264291232757
4143,New Hampshire,M,81,2320,9.363382456368685e-06,0.5809357925057321
4144,New Hampshire,M,82,2235,9.020327495682764e-06,0.5809448128332279
4145,New Hampshire,M,83,1984,8.007306376480807e-06,0.5809528201396044
4146,New Hampshire,M,84,1909,7.704610822934406e-06,0.5809605247504273
4147,New Hampshire,M,85,9833,3.968540504029021e-05,0.5810002101554675
4148,New Hampshire,F,18,9071,3.661001821625877e-05,0.5810368201736839
4149,New Hampshire,F,19,9714,3.920512809532992e-05,0.5810760253017792
4150,New Hampshire,F,20,9851,3.975805197314135e-05,0.5811157833537522
4151,New Hampshire,F,21,9754,3.9366565723888e-05,0.5811551499194761
4152,New Hampshire,F,22,9092,3.669477297125176e-05,0.5811918446924474
4153,New Hampshire,F,23,8414,3.395840516719229e-05,0.5812258030976146
4154,New Hampshire,F,24,8011,3.233192105946963e-05,0.5812581350186741
4155,New Hampshire,F,25,7404,2.9882105046100754e-05,0.5812880171237201
4156,New Hampshire,F,26,7434,3.0003183267519315e-05,0.5813180203069876
4157,New Hampshire,F,27,7783,3.141172657668857e-05,0.5813494320335644
4158,New Hampshire,F,28,7646,3.085880269887714e-05,0.5813802908362633
4159,New Hampshire,F,29,7938,3.203729738735113e-05,0.5814123281336506
4160,New Hampshire,F,30,7634,3.081037141030972e-05,0.5814431385050609
4161,New Hampshire,F,31,7503,3.0281663176782004e-05,0.5814734201682377
4162,New Hampshire,F,32,7441,3.003143485251698e-05,0.5815034516030901
4163,New Hampshire,F,33,7669,3.095162933529804e-05,0.5815344032324254
4164,New Hampshire,F,34,7617,3.074176041817254e-05,0.5815651449928436
4165,New Hampshire,F,35,7724,3.11736060745654e-05,0.5815963185989181
4166,New Hampshire,F,36,7343,2.963591266254968e-05,0.5816259545115807
4167,New Hampshire,F,37,7473,3.0160584955363443e-05,0.5816561150965361
4168,New Hampshire,F,38,7179,2.897401838546155e-05,0.5816850891149216
4169,New Hampshire,F,39,7114,2.871168223905467e-05,0.5817138007971606
4170,New Hampshire,F,40,7654,3.089109022458876e-05,0.5817446918873852
4171,New Hampshire,F,41,7427,2.997493168252165e-05,0.5817746668190678
4172,New Hampshire,F,42,8005,3.230770541518592e-05,0.5818069745244829
4173,New Hampshire,F,43,8741,3.527815778065461e-05,0.5818422526822636
4174,New Hampshire,F,44,9403,3.794995053329084e-05,0.5818802026327969
4175,New Hampshire,F,45,9528,3.845444312253484e-05,0.5819186570759195
4176,New Hampshire,F,46,9399,3.7933806770435035e-05,0.5819565908826899
4177,New Hampshire,F,47,9414,3.799434588114431e-05,0.5819945852285711
4178,New Hampshire,F,48,9725,3.924952344318339e-05,0.5820338347520142
4179,New Hampshire,F,49,9967,4.022622109595978e-05,0.5820740609731102
4180,New Hampshire,F,50,10679,4.309981088429362e-05,0.5821171607839944
4181,New Hampshire,F,51,11224,4.529939857339747e-05,0.5821624601825679
4182,New Hampshire,F,52,11220,4.5283254810541665e-05,0.5822077434373785
4183,New Hampshire,F,53,11252,4.541240491338813e-05,0.5822531558422919
4184,New Hampshire,F,54,11512,4.6461749499015654e-05,0.5822996175917908
4185,New Hampshire,F,55,11513,4.64657854397296e-05,0.5823460833772306
4186,New Hampshire,F,56,11333,4.573931611121824e-05,0.5823918226933418
4187,New Hampshire,F,57,11152,4.500881084199293e-05,0.5824368315041838
4188,New Hampshire,F,58,11077,4.470611528844652e-05,0.5824815376194722
4189,New Hampshire,F,59,10283,4.150157836156862e-05,0.5825230391978338
4190,New Hampshire,F,60,10209,4.120291874873617e-05,0.5825642421165825
4191,New Hampshire,F,61,9872,3.984280672813434e-05,0.5826040849233106
4192,New Hampshire,F,62,9438,3.809120845827916e-05,0.5826421761317689
4193,New Hampshire,F,63,9013,3.6375933654849556e-05,0.5826785520654237
4194,New Hampshire,F,64,8486,3.424899289859684e-05,0.5827128010583223
4195,New Hampshire,F,65,8225,3.3195612372255365e-05,0.5827459966706946
4196,New Hampshire,F,66,8330,3.3619386147220324e-05,0.5827796160568418
4197,New Hampshire,F,67,8346,3.3683961198643556e-05,0.5828133000180404
4198,New Hampshire,F,68,8649,3.490685123497102e-05,0.5828482068692754
4199,New Hampshire,F,69,6122,2.4708029050814266e-05,0.5828729148983263
4200,New Hampshire,F,70,5863,2.3662720405900693e-05,0.5828965776187321
4201,New Hampshire,F,71,5678,2.291607137381957e-05,0.582919493690106
4202,New Hampshire,F,72,5945,2.399366754444476e-05,0.5829434873576504
4203,New Hampshire,F,73,5138,2.073666338828548e-05,0.5829642240210388
4204,New Hampshire,F,74,4514,1.8218236382779416e-05,0.5829824422574216
4205,New Hampshire,F,75,4213,1.700341822787986e-05,0.5829994456756494
4206,New Hampshire,F,76,3824,1.5433437290152523e-05,0.5830148791129396
4207,New Hampshire,F,77,3716,1.4997555693045705e-05,0.5830298766686326
4208,New Hampshire,F,78,3516,1.4190367550255302e-05,0.5830440670361828
4209,New Hampshire,F,79,3444,1.3899779818850756e-05,0.5830579668160016
4210,New Hampshire,F,80,3289,1.3274209008188193e-05,0.5830712410250098
4211,New Hampshire,F,81,2961,1.1950420454011931e-05,0.5830831914454638
4212,New Hampshire,F,82,2931,1.182934223259337e-05,0.5830950207876964
4213,New Hampshire,F,83,2829,1.1417676279770265e-05,0.5831064384639761
4214,New Hampshire,F,84,2727,1.1006010326947159e-05,0.5831174444743031
4215,New Hampshire,F,85,19111,7.713086298433706e-05,0.5831945753372875
4216,New Jersey,M,18,58562,0.0002363527600904582,0.583430928097378
4217,New Jersey,M,19,54713,0.00022081842428245686,0.5836517465216604
4218,New Jersey,M,20,56957,0.00022987507524456518,0.5838816215969049
4219,New Jersey,M,21,58415,0.00023575947680550723,0.5841173810737105
4220,New Jersey,M,22,59200,0.00023892769026595957,0.5843563087639765
4221,New Jersey,M,23,59754,0.000241163601421489,0.5845974723653979
4222,New Jersey,M,24,59343,0.0002395048297880547,0.584836977195186
4223,New Jersey,M,25,60517,0.0002442430241862344,0.5850812202193723
4224,New Jersey,M,26,57956,0.00023390698001780327,0.58531512719939
4225,New Jersey,M,27,57513,0.00023211905828152252,0.5855472462576716
4226,New Jersey,M,28,58194,0.00023486753390772384,0.5857821137915794
4227,New Jersey,M,29,59076,0.00023842723361742953,0.5860205410251969
4228,New Jersey,M,30,59579,0.0002404573117965474,0.5862609983369934
4229,New Jersey,M,31,57764,0.00023313207940072448,0.5864941304163941
4230,New Jersey,M,32,58470,0.0002359814535447746,0.5867301118699388
4231,New Jersey,M,33,57686,0.0002328172760250362,0.5869629291459639
4232,New Jersey,M,34,57564,0.00023232489125793408,0.5871952540372218
4233,New Jersey,M,35,60232,0.00024309278108275805,0.5874383468183046
4234,New Jersey,M,36,56694,0.0002288136228367958,0.5876671604411414
4235,New Jersey,M,37,56296,0.0002272073184326429,0.587894367759574
4236,New Jersey,M,38,56007,0.00022604093156631077,0.5881204086911404
4237,New Jersey,M,39,55281,0.0002231108386079816,0.5883435195297483
4238,New Jersey,M,40,57573,0.00023236121472435962,0.5885758807444726
4239,New Jersey,M,41,55664,0.00022465660390142523,0.5888005373483741
4240,New Jersey,M,42,56475,0.00022792975182044033,0.5890284671001945
4241,New Jersey,M,43,58877,0.00023762408141535308,0.5892660911816099
4242,New Jersey,M,44,62004,0.00025024446802788104,0.5895163356496378
4243,New Jersey,M,45,64531,0.0002604432902120378,0.5897767789398498
4244,New Jersey,M,46,61366,0.00024766953785237966,0.5900244484777022
4245,New Jersey,M,47,61404,0.0002478229035995098,0.5902722713813017
4246,New Jersey,M,48,61827,0.00024953010652151153,0.5905218014878232
4247,New Jersey,M,49,63584,0.0002566212543559252,0.5907784227421791
4248,New Jersey,M,50,66496,0.0002683739137149535,0.591046796655894
4249,New Jersey,M,51,67016,0.0002704726028862086,0.5913172692587803
4250,New Jersey,M,52,66578,0.00026870486085349757,0.5915859741196338
4251,New Jersey,M,53,66497,0.00026837794965566745,0.5918543520692894
4252,New Jersey,M,54,66685,0.0002691367065098904,0.5921234887757992
4253,New Jersey,M,55,66650,0.00026899544858490214,0.5923924842243842
4254,New Jersey,M,56,64079,0.00025861904500933147,0.5926511032693935
4255,New Jersey,M,57,62461,0.0002520888929341571,0.5929031921623277
4256,New Jersey,M,58,61134,0.00024673319960674277,0.5931499253619344
4257,New Jersey,M,59,58229,0.00023500879183271218,0.5933849341537671
4258,New Jersey,M,60,57022,0.00023013741139097207,0.5936150715651581
4259,New Jersey,M,61,53233,0.00021484523202580788,0.593829916797184
4260,New Jersey,M,62,50343,0.00020318136336248653,0.5940330981605465
4261,New Jersey,M,63,47866,0.0001931843382140274,0.5942262824987605
4262,New Jersey,M,64,45320,0.00018290883315630555,0.5944091913319168
4263,New Jersey,M,65,44206,0.000178412795200963,0.5945876041271178
4264,New Jersey,M,66,41624,0.00016799199627753889,0.5947555961233952
4265,New Jersey,M,67,41440,0.00016724938318617171,0.5949228455065814
4266,New Jersey,M,68,43899,0.0001771737614017797,0.5951000192679832
4267,New Jersey,M,69,32389,0.00013072008378419198,0.5952307393517674
4268,New Jersey,M,70,30963,0.0001249648323260964,0.5953557041840934
4269,New Jersey,M,71,29518,0.00011913289799443573,0.5954748370820879
4270,New Jersey,M,72,31017,0.0001251827731246498,0.5956000198552126
4271,New Jersey,M,73,26509,0.0001069887523861541,0.5957070086075987
4272,New Jersey,M,74,23114,9.328673366228698e-05,0.595800295341261
4273,New Jersey,M,75,21693,8.755166190776116e-05,0.5958878470031688
4274,New Jersey,M,76,20685,8.348343366809753e-05,0.5959713304368369
4275,New Jersey,M,77,19418,7.836989678352032e-05,0.5960497003336205
4276,New Jersey,M,78,17837,7.198907451476218e-05,0.5961216894081353
4277,New Jersey,M,79,16778,6.771501329868699e-05,0.596189404421434
4278,New Jersey,M,80,15462,6.240371531912614e-05,0.5962518081367532
4279,New Jersey,M,81,14144,5.708434545813737e-05,0.5963088924822113
4280,New Jersey,M,82,13299,5.367397555484791e-05,0.5963625664577662
4281,New Jersey,M,83,12555,5.0671235663667607e-05,0.5964132376934299
4282,New Jersey,M,84,11618,4.688955921469457e-05,0.5964601272526446
4283,New Jersey,M,85,65439,0.0002641079243803062,0.5967242351770249
4284,New Jersey,F,18,54619,0.00022043904585534538,0.5969446742228802
4285,New Jersey,F,19,50817,0.0002050943992608998,0.5971497686221411
4286,New Jersey,F,20,53968,0.0002178116484505626,0.5973675802705917
4287,New Jersey,F,21,56280,0.00022714274338121967,0.5975947230139729
4288,New Jersey,F,22,56800,0.00022924143255247472,0.5978239644465253
4289,New Jersey,F,23,56680,0.00022875711966680048,0.5980527215661922
4290,New Jersey,F,24,56637,0.00022858357421610053,0.5982813051404082
4291,New Jersey,F,25,57124,0.0002305490773437952,0.598511854217752
4292,New Jersey,F,26,54550,0.00022016056594608267,0.5987320147836981
4293,New Jersey,F,27,55250,0.0002229857244458491,0.598955000508144
4294,New Jersey,F,28,56734,0.00022897506046535388,0.5991839755686094
4295,New Jersey,F,29,57425,0.00023176389549869474,0.5994157394641081
4296,New Jersey,F,30,58134,0.0002346253774648867,0.599650364841573
4297,New Jersey,F,31,56853,0.00022945533741031417,0.5998798201789833
4298,New Jersey,F,32,57758,0.00023310786375644075,0.6001129280427397
4299,New Jersey,F,33,58519,0.00023617921463975824,0.6003491072573796
4300,New Jersey,F,34,58583,0.00023643751484545117,0.600585544772225
4301,New Jersey,F,35,60763,0.00024523586560186656,0.6008307806378269
4302,New Jersey,F,36,58292,0.00023526305609769115,0.6010660436939246
4303,New Jersey,F,37,57325,0.00023136030142729952,0.6012974039953519
4304,New Jersey,F,38,57497,0.00023205448323009928,0.601529458478582
4305,New Jersey,F,39,56256,0.00022704588080408483,0.6017565043593861
4306,New Jersey,F,40,58069,0.00023436304131847985,0.6019908674007046
4307,New Jersey,F,41,56817,0.0002293100435446119,0.6022201774442493
4308,New Jersey,F,42,58169,0.00023476663538987504,0.6024549440796392
4309,New Jersey,F,43,60646,0.0002447636605383342,0.6026997077401776
4310,New Jersey,F,44,65025,0.0002624370449247301,0.6029621447851022
4311,New Jersey,F,45,66985,0.00027034748872407607,0.6032324922738264
4312,New Jersey,F,46,64531,0.0002604432902120378,0.6034929355640384
4313,New Jersey,F,47,64199,0.00025910335789500573,0.6037520389219334
4314,New Jersey,F,48,65186,0.00026308683137967636,0.6040151257533131
4315,New Jersey,F,49,66858,0.00026983492425340416,0.6042849606775664
4316,New Jersey,F,50,70152,0.0002831293129651621,0.6045680899905316
4317,New Jersey,F,51,71011,0.0002865961860384469,0.60485468617657
4318,New Jersey,F,52,70081,0.0002828427611744715,0.6051375289377445
4319,New Jersey,F,53,69108,0.0002789157908597962,0.6054164447286043
4320,New Jersey,F,54,69725,0.00028140596628030456,0.6056978506948847
4321,New Jersey,F,55,69970,0.0002823947717552228,0.6059802454666399
4322,New Jersey,F,56,68025,0.00027454486706658617,0.6062547903337064
4323,New Jersey,F,57,67284,0.0002715542349975477,0.606526344568704
4324,New Jersey,F,58,65871,0.0002658514507687335,0.6067921960194728
4325,New Jersey,F,59,63115,0.0002547283981610817,0.6070469244176339
4326,New Jersey,F,60,61956,0.00025005074287361135,0.6072969751605075
4327,New Jersey,F,61,57948,0.00023387469249209165,0.6075308498529997
4328,New Jersey,F,62,55415,0.00022365165466365117,0.6077545015076633
4329,New Jersey,F,63,52706,0.00021271829126955517,0.6079672197989329
4330,New Jersey,F,64,51163,0.0002064908347479272,0.6081737106336808
4331,New Jersey,F,65,49803,0.00020100195537695243,0.6083747125890577
4332,New Jersey,F,66,47998,0.00019371708238826905,0.608568429671446
4333,New Jersey,F,67,47745,0.0001926959893876392,0.6087611256608336
4334,New Jersey,F,68,51385,0.00020738681358642455,0.6089685124744201
4335,New Jersey,F,69,38349,0.00015477429043934601,0.6091232867648594
4336,New Jersey,F,70,36888,0.0001488777810562621,0.6092721645459156
4337,New Jersey,F,71,35511,0.00014332029069315016,0.6094154848366088
4338,New Jersey,F,72,38119,0.00015384602407513706,0.6095693308606839
4339,New Jersey,F,73,33110,0.00013362999703895136,0.6097029608577228
4340,New Jersey,F,74,29850,0.0001204728303114678,0.6098234336880343
4341,New Jersey,F,75,28461,0.00011486690865978844,0.6099383005966941
4342,New Jersey,F,76,26765,0.00010802195320892581,0.610046322549903
4343,New Jersey,F,77,25999,0.00010493042262203856,0.610151252972525
4344,New Jersey,F,78,24104,9.728231496909949e-05,0.6102485352874941
4345,New Jersey,F,79,23129,9.334727277299626e-05,0.6103418825602671
4346,New Jersey,F,80,22382,9.03324250596741e-05,0.6104322149853267
4347,New Jersey,F,81,20249,8.172376351681445e-05,0.6105139387488435
4348,New Jersey,F,82,20109,8.115873181686116e-05,0.6105950974806604
4349,New Jersey,F,83,19559,7.893896442418756e-05,0.6106740364450847
4350,New Jersey,F,84,18933,7.641246553725359e-05,0.6107504489106219
4351,New Jersey,F,85,131571,0.0005310127556753812,0.6112814616662973
4352,New Mexico,M,18,13963,5.6353840188912056e-05,0.6113378155064861
4353,New Mexico,M,19,14237,5.745968794453491e-05,0.6113952751944307
4354,New Mexico,M,20,15080,6.086198596639646e-05,0.6114561371803972
4355,New Mexico,M,21,15625,6.306157365550031e-05,0.6115191987540527
4356,New Mexico,M,22,15729,6.348131148975132e-05,0.6115826800655424
4357,New Mexico,M,23,16235,6.552349749101104e-05,0.6116482035630334
4358,New Mexico,M,24,15921,6.425621210683011e-05,0.6117124597751402
4359,New Mexico,M,25,16027,6.468402182250902e-05,0.6117771437969627
4360,New Mexico,M,26,14668,5.9199178392248226e-05,0.6118363429753549
4361,New Mexico,M,27,14447,5.830723549446483e-05,0.6118946502108494
4362,New Mexico,M,28,14552,5.873100926942979e-05,0.6119533812201189
4363,New Mexico,M,29,14262,5.7560586462383706e-05,0.6120109418065812
4364,New Mexico,M,30,14539,5.867854204014842e-05,0.6120696203486213
4365,New Mexico,M,31,14203,5.732246596026054e-05,0.6121269428145816
4366,New Mexico,M,32,14225,5.7411256655967485e-05,0.6121843540712375
4367,New Mexico,M,33,14141,5.7072237635995515e-05,0.6122414263088735
4368,New Mexico,M,34,13576,5.479193113261262e-05,0.612296218240006
4369,New Mexico,M,35,14013,5.655563722460966e-05,0.6123527738772306
4370,New Mexico,M,36,12921,5.2148389964974045e-05,0.6124049222671956
4371,New Mexico,M,37,12313,4.969453801089122e-05,0.6124546168052064
4372,New Mexico,M,38,12248,4.943220186448434e-05,0.6125040490070709
4373,New Mexico,M,39,12076,4.873802006168459e-05,0.6125527870271326
4374,New Mexico,M,40,11844,4.7801681816047725e-05,0.6126005887089486
4375,New Mexico,M,41,11347,4.579581928121357e-05,0.6126463845282298
4376,New Mexico,M,42,11389,4.596532879119955e-05,0.612692349857021
4377,New Mexico,M,43,11794,4.7599884780350124e-05,0.6127399497418013
4378,New Mexico,M,44,12263,4.949274097519362e-05,0.6127894424827766
4379,New Mexico,M,45,12527,5.055822932367695e-05,0.6128400007121002
4380,New Mexico,M,46,11935,4.8168952421017355e-05,0.6128881696645212
4381,New Mexico,M,47,11570,4.669583406042487e-05,0.6129348654985817
4382,New Mexico,M,48,11606,4.6841127926127144e-05,0.6129817066265077
4383,New Mexico,M,49,11661,4.70631046653945e-05,0.6130287697311732
